crossing time (s)	slope (V/s)	crossing number
281474976710655.000000	5.373514	1768	1844880128.000000
281474976710655.000000	5.222881	1769	1845950464.000000
281474976710655.000000	5.643882	1770	1846955648.000000
281474976710655.000000	5.030997	1771	1848025728.000000
281474976710655.000000	5.313091	1772	1849032064.000000
281474976710655.000000	5.430013	1773	1850102016.000000
281474976710655.000000	5.480855	1774	1851107200.000000
281474976710655.000000	5.307378	1775	1852177664.000000
281474976710655.000000	5.377860	1776	1853183104.000000
281474976710655.000000	5.319636	1777	1854253440.000000
281474976710655.000000	5.204124	1778	1855258752.000000
281474976710655.000000	5.305673	1779	1856329344.000000
281474976710655.000000	5.272165	1780	1857334144.000000
281474976710655.000000	5.403561	1781	1858404992.000000
281474976710655.000000	5.638791	1782	1859410048.000000
281474976710655.000000	5.328579	1783	1860480384.000000
281474976710655.000000	5.324510	1784	1861485824.000000
281474976710655.000000	5.284141	1785	1862556032.000000
281474976710655.000000	5.475953	1786	1863561472.000000
281474976710655.000000	5.292513	1787	1864631808.000000
281474976710655.000000	5.299021	1788	1865637120.000000
281474976710655.000000	5.442791	1789	1866707200.000000
281474976710655.000000	5.498173	1790	1867713280.000000
281474976710655.000000	5.319576	1791	1868783104.000000
281474976710655.000000	5.389027	1792	1869788928.000000
281474976710655.000000	5.362134	1793	1870858624.000000
281474976710655.000000	5.542893	1794	1871864576.000000
281474976710655.000000	5.421996	1795	1872934272.000000
281474976710655.000000	5.483231	1796	1873940736.000000
281474976710655.000000	5.316614	1797	1875009792.000000
281474976710655.000000	5.537631	1798	1876016768.000000
281474976710655.000000	5.336495	1799	1877085440.000000
281474976710655.000000	5.389986	1800	1878092416.000000
281474976710655.000000	5.342722	1801	1879160960.000000
281474976710655.000000	5.404661	1802	1880168064.000000
281474976710655.000000	5.445478	1803	1881236480.000000
281474976710655.000000	5.443712	1804	1882243840.000000
281474976710655.000000	5.401404	1805	1883312128.000000
281474976710655.000000	5.446512	1806	1884320000.000000
281474976710655.000000	5.376487	1807	1885387904.000000
281474976710655.000000	5.414427	1808	1886395520.000000
281474976710655.000000	5.464509	1809	1887463680.000000
281474976710655.000000	5.373955	1810	1888471168.000000
281474976710655.000000	5.264873	1811	1889539072.000000
281474976710655.000000	5.409069	1812	1890546944.000000
281474976710655.000000	5.471913	1813	1891614848.000000
281474976710655.000000	5.452398	1814	1892622720.000000
281474976710655.000000	5.286841	1815	1893690624.000000
281474976710655.000000	5.481074	1816	1894698368.000000
281474976710655.000000	5.453379	1817	1895766784.000000
281474976710655.000000	5.387240	1818	1896774144.000000
281474976710655.000000	5.254758	1819	1897842304.000000
281474976710655.000000	5.415016	1820	1898849408.000000
281474976710655.000000	5.558416	1821	1899918208.000000
281474976710655.000000	5.470568	1822	1900925184.000000
281474976710655.000000	5.216830	1823	1901994496.000000
281474976710655.000000	5.434637	1824	1903000704.000000
281474976710655.000000	5.275944	1825	1904070016.000000
281474976710655.000000	5.480928	1826	1905076608.000000
281474976710655.000000	5.421038	1827	1906145920.000000
281474976710655.000000	5.538507	1828	1907151872.000000
281474976710655.000000	5.348114	1829	1908221696.000000
281474976710655.000000	5.394065	1830	1909228032.000000
281474976710655.000000	5.397108	1831	1910297856.000000
281474976710655.000000	5.453857	1832	1911303296.000000
281474976710655.000000	5.346123	1833	1912373504.000000
281474976710655.000000	5.479949	1834	1913378944.000000
281474976710655.000000	5.341735	1835	1914449280.000000
281474976710655.000000	5.497119	1836	1915454720.000000
281474976710655.000000	5.405483	1837	1916525184.000000
281474976710655.000000	5.386387	1838	1917530240.000000
281474976710655.000000	5.409625	1839	1918601088.000000
281474976710655.000000	5.562684	1840	1919606144.000000
281474976710655.000000	5.269663	1841	1920676480.000000
281474976710655.000000	5.358879	1842	1921681920.000000
281474976710655.000000	5.504429	1843	1922752384.000000
281474976710655.000000	5.565459	1844	1923757568.000000
281474976710655.000000	5.383348	1845	1924828032.000000
281474976710655.000000	5.509049	1846	1925833344.000000
281474976710655.000000	5.462346	1847	1926903552.000000
281474976710655.000000	5.209467	1848	1927909248.000000
281474976710655.000000	5.283748	1849	1928979456.000000
281474976710655.000000	5.661172	1850	1929985024.000000
281474976710655.000000	5.445651	1851	1931054720.000000
281474976710655.000000	5.425727	1852	1932060800.000000
281474976710655.000000	5.442811	1853	1933130624.000000
281474976710655.000000	5.444341	1854	1934136704.000000
281474976710655.000000	5.383739	1855	1935206144.000000
281474976710655.000000	5.508149	1856	1936212608.000000
281474976710655.000000	5.333298	1857	1937281536.000000
281474976710655.000000	5.402267	1858	1938288256.000000
281474976710655.000000	5.398681	1859	1939357440.000000
281474976710655.000000	5.479643	1860	1940363776.000000
281474976710655.000000	5.391924	1861	1941432960.000000
281474976710655.000000	5.467030	1862	1942440192.000000
281474976710655.000000	5.438839	1863	1943508480.000000
281474976710655.000000	5.515542	1864	1944515584.000000
281474976710655.000000	5.504814	1865	1945584384.000000
281474976710655.000000	5.457318	1866	1946591488.000000
281474976710655.000000	5.247499	1867	1947659904.000000
281474976710655.000000	5.477908	1868	1948667392.000000
281474976710655.000000	5.567551	1869	1949735808.000000
281474976710655.000000	5.496929	1870	1950742784.000000
281474976710655.000000	5.412609	1871	1951811584.000000
281474976710655.000000	5.474414	1872	1952818688.000000
281474976710655.000000	5.222901	1873	1953887104.000000
281474976710655.000000	5.363501	1874	1954894336.000000
281474976710655.000000	5.520610	1875	1955963008.000000
281474976710655.000000	5.469760	1876	1956970112.000000
281474976710655.000000	5.416704	1877	1958038912.000000
281474976710655.000000	5.458497	1878	1959045760.000000
281474976710655.000000	5.559895	1879	1960114688.000000
281474976710655.000000	5.422645	1880	1961121280.000000
281474976710655.000000	5.245430	1881	1962190848.000000
281474976710655.000000	5.641677	1882	1963196800.000000
281474976710655.000000	5.469592	1883	1964266240.000000
281474976710655.000000	5.520682	1884	1965272576.000000
281474976710655.000000	5.426755	1885	1966342400.000000
281474976710655.000000	5.476777	1886	1967348224.000000
281474976710655.000000	5.330518	1887	1968418048.000000
281474976710655.000000	5.317251	1888	1969424000.000000
281474976710655.000000	5.285817	1889	1970494336.000000
281474976710655.000000	5.517028	1890	1971499776.000000
281474976710655.000000	5.505058	1891	1972569344.000000
281474976710655.000000	5.494953	1892	1973575168.000000
281474976710655.000000	5.358656	1893	1974646016.000000
281474976710655.000000	5.714813	1894	1975650944.000000
281474976710655.000000	5.215524	1895	1976721152.000000
281474976710655.000000	5.414995	1896	1977727104.000000
281474976710655.000000	5.645094	1897	1978796928.000000
281474976710655.000000	5.402514	1898	1979802496.000000
281474976710655.000000	5.446473	1899	1980872576.000000
281474976710655.000000	5.305568	1900	1981878272.000000
281474976710655.000000	5.423806	1901	1982948352.000000
281474976710655.000000	5.533242	1902	1983954176.000000
281474976710655.000000	5.420403	1903	1985024128.000000
281474976710655.000000	5.510917	1904	1986029824.000000
281474976710655.000000	5.359154	1905	1987099648.000000
281474976710655.000000	5.419291	1906	1988105472.000000
281474976710655.000000	5.480552	1907	1989175424.000000
281474976710655.000000	5.444140	1908	1990181760.000000
281474976710655.000000	5.301205	1909	1991251072.000000
281474976710655.000000	5.594555	1910	1992257280.000000
281474976710655.000000	5.499877	1911	1993326848.000000
281474976710655.000000	5.388978	1912	1994333184.000000
281474976710655.000000	5.375955	1913	1995402368.000000
281474976710655.000000	5.524807	1914	1996408832.000000
281474976710655.000000	5.485185	1915	1997478016.000000
281474976710655.000000	5.359560	1916	1998484736.000000
281474976710655.000000	5.540472	1917	1999553920.000000
281474976710655.000000	5.551340	1918	2000560128.000000
281474976710655.000000	5.325339	1919	2001629440.000000
281474976710655.000000	5.529589	1920	2002636672.000000
281474976710655.000000	5.370923	1921	2003705088.000000
281474976710655.000000	5.614256	1922	2004712064.000000
281474976710655.000000	5.577824	1923	2005780608.000000
281474976710655.000000	5.546810	1924	2006787840.000000
281474976710655.000000	5.353899	1925	2007856256.000000
281474976710655.000000	5.473300	1926	2008863616.000000
281474976710655.000000	5.505420	1927	2009932160.000000
281474976710655.000000	5.423070	1928	2010939392.000000
281474976710655.000000	5.463980	1929	2012007936.000000
281474976710655.000000	5.602642	1930	2013014784.000000
281474976710655.000000	5.402434	1931	2014083456.000000
281474976710655.000000	5.444241	1932	2015091072.000000
281474976710655.000000	5.433613	1933	2016158976.000000
281474976710655.000000	5.511208	1934	2017166720.000000
281474976710655.000000	5.351743	1935	2018235136.000000
281474976710655.000000	5.439796	1936	2019242240.000000
281474976710655.000000	5.515953	1937	2020310656.000000
281474976710655.000000	5.488712	1938	2021317760.000000
281474976710655.000000	5.471531	1939	2022386816.000000
281474976710655.000000	5.700578	1940	2023393408.000000
281474976710655.000000	5.407595	1941	2024462848.000000
281474976710655.000000	5.483368	1942	2025468928.000000
281474976710655.000000	5.442467	1943	2026538496.000000
281474976710655.000000	5.724930	1944	2027544448.000000
281474976710655.000000	5.445747	1945	2028614144.000000
281474976710655.000000	5.394750	1946	2029620224.000000
281474976710655.000000	5.394866	1947	2030689920.000000
281474976710655.000000	5.583120	1948	2031695744.000000
281474976710655.000000	5.407146	1949	2032766208.000000
281474976710655.000000	5.586527	1950	2033771904.000000
281474976710655.000000	5.432145	1951	2034841344.000000
281474976710655.000000	5.515258	1952	2035847424.000000
281474976710655.000000	5.430852	1953	2036917504.000000
281474976710655.000000	5.316553	1954	2037923072.000000
281474976710655.000000	5.430155	1955	2038993152.000000
281474976710655.000000	5.721704	1956	2039998848.000000
281474976710655.000000	5.424651	1957	2041068928.000000
281474976710655.000000	5.484647	1958	2042074496.000000
281474976710655.000000	5.453377	1959	2043144704.000000
281474976710655.000000	5.510507	1960	2044150400.000000
281474976710655.000000	5.362139	1961	2045220608.000000
281474976710655.000000	5.463446	1962	2046226048.000000
281474976710655.000000	5.389416	1963	2047296256.000000
281474976710655.000000	5.540902	1964	2048301824.000000
281474976710655.000000	5.440943	1965	2049371648.000000
281474976710655.000000	5.482244	1966	2050377728.000000
281474976710655.000000	5.526340	1967	2051447808.000000
281474976710655.000000	5.448394	1968	2052453376.000000
281474976710655.000000	5.392883	1969	2053523072.000000
281474976710655.000000	5.663816	1970	2054529664.000000
281474976710655.000000	5.408813	1971	2055598720.000000
281474976710655.000000	5.428431	1972	2056605184.000000
281474976710655.000000	5.358369	1973	2057674496.000000
281474976710655.000000	5.590564	1974	2058681344.000000
281474976710655.000000	5.404401	1975	2059749888.000000
281474976710655.000000	5.448976	1976	2060757376.000000
281474976710655.000000	5.379238	1977	2061825536.000000
281474976710655.000000	5.545417	1978	2062832768.000000
281474976710655.000000	5.520608	1979	2063901440.000000
281474976710655.000000	5.585657	1980	2064908672.000000
281474976710655.000000	5.648092	1981	2065977216.000000
281474976710655.000000	5.699192	1982	2066984320.000000
281474976710655.000000	5.299713	1983	2068054016.000000
281474976710655.000000	5.423881	1984	2069059968.000000
281474976710655.000000	5.372413	1985	2070128896.000000
281474976710655.000000	5.543752	1986	2071135744.000000
281474976710655.000000	5.431495	1987	2072204800.000000
281474976710655.000000	5.494133	1988	2073212032.000000
281474976710655.000000	5.409582	1989	2074280320.000000
281474976710655.000000	5.527172	1990	2075287680.000000
281474976710655.000000	5.424858	1991	2076356224.000000
281474976710655.000000	5.500218	1992	2077363456.000000
281474976710655.000000	5.417315	1993	2078432128.000000
281474976710655.000000	5.500306	1994	2079438976.000000
281474976710655.000000	5.435619	1995	2080507904.000000
281474976710655.000000	5.461175	1996	2081514880.000000
281474976710655.000000	5.544999	1997	2082583552.000000
281474976710655.000000	5.504863	1998	2083590400.000000
281474976710655.000000	5.414074	1999	2084659328.000000
281474976710655.000000	5.517303	2000	2085666048.000000
281474976710655.000000	5.467101	2001	2086735488.000000
281474976710655.000000	5.484970	2002	2087741824.000000
281474976710655.000000	5.491999	2003	2088811008.000000
281474976710655.000000	5.572556	2004	2089817600.000000
281474976710655.000000	5.511378	2005	2090887168.000000
281474976710655.000000	5.322568	2006	2091893376.000000
281474976710655.000000	5.355995	2007	2092962944.000000
281474976710655.000000	5.599918	2008	2093969024.000000
281474976710655.000000	5.432074	2009	2095039104.000000
281474976710655.000000	5.555125	2010	2096044800.000000
281474976710655.000000	5.450704	2011	2097114624.000000
281474976710655.000000	5.532203	2012	2098120320.000000
281474976710655.000000	5.399546	2013	2099190912.000000
281474976710655.000000	5.485151	2014	2100196608.000000
281474976710655.000000	5.383240	2015	2101266304.000000
281474976710655.000000	5.590915	2016	2102271872.000000
281474976710655.000000	5.464263	2017	2103341952.000000
281474976710655.000000	5.525358	2018	2104347520.000000
281474976710655.000000	5.402898	2019	2105417856.000000
281474976710655.000000	5.537742	2020	2106423296.000000
281474976710655.000000	5.389085	2021	2107493632.000000
281474976710655.000000	5.562186	2022	2108498944.000000
281474976710655.000000	5.470706	2023	2109569152.000000
281474976710655.000000	5.383209	2024	2110574720.000000
281474976710655.000000	5.339468	2025	2111645056.000000
281474976710655.000000	5.545395	2026	2112650496.000000
281474976710655.000000	5.416490	2027	2113720832.000000
281474976710655.000000	5.523118	2028	2114726656.000000
281474976710655.000000	5.449389	2029	2115796608.000000
281474976710655.000000	5.575598	2030	2116802432.000000
281474976710655.000000	5.386090	2031	2117872384.000000
281474976710655.000000	5.460201	2032	2118878336.000000
281474976710655.000000	5.429557	2033	2119948160.000000
281474976710655.000000	5.615293	2034	2120954496.000000
281474976710655.000000	5.383672	2035	2122023808.000000
281474976710655.000000	5.509922	2036	2123029632.000000
281474976710655.000000	5.493583	2037	2124099328.000000
281474976710655.000000	5.467332	2038	2125105792.000000
281474976710655.000000	5.332179	2039	2126175104.000000
281474976710655.000000	5.663305	2040	2127182208.000000
281474976710655.000000	5.411908	2041	2128250880.000000
281474976710655.000000	5.382251	2042	2129257728.000000
281474976710655.000000	5.431751	2043	2130326528.000000
281474976710655.000000	5.540846	2044	2131333632.000000
281474976710655.000000	5.474504	2045	2132402176.000000
281474976710655.000000	5.474870	2046	2133409408.000000
281474976710655.000000	5.519713	2047	2134477568.000000
281474976710655.000000	5.397676	2048	2135485056.000000
281474976710655.000000	5.505894	2049	2136553344.000000
281474976710655.000000	5.459963	2050	2137560960.000000
281474976710655.000000	5.411816	2051	2138628864.000000
281474976710655.000000	5.672736	2052	2139636864.000000
281474976710655.000000	5.531867	2053	2140705152.000000
281474976710655.000000	5.578857	2054	2141712384.000000
281474976710655.000000	5.390775	2055	2142780800.000000
281474976710655.000000	5.507878	2056	2143788032.000000
281474976710655.000000	5.277627	2057	2144856704.000000
281474976710655.000000	5.602758	2058	2145863808.000000
281474976710655.000000	5.429334	2059	2146932480.000000
281474976710655.000000	5.515263	2060	2147939584.000000
281474976710655.000000	5.456782	2061	2149008640.000000
281474976710655.000000	5.485790	2062	2150015488.000000
281474976710655.000000	5.498758	2063	2151084544.000000
281474976710655.000000	5.446979	2064	2152090880.000000
281474976710655.000000	5.412028	2065	2153160448.000000
281474976710655.000000	5.465723	2066	2154166272.000000
281474976710655.000000	5.330432	2067	2155236096.000000
281474976710655.000000	5.494774	2068	2156242176.000000
281474976710655.000000	5.473483	2069	2157311488.000000
281474976710655.000000	5.600585	2070	2158318336.000000
281474976710655.000000	5.395534	2071	2159388160.000000
281474976710655.000000	5.466490	2072	2160393472.000000
281474976710655.000000	5.486799	2073	2161463296.000000
281474976710655.000000	5.455183	2074	2162469120.000000
281474976710655.000000	5.322442	2075	2163539200.000000
281474976710655.000000	5.535619	2076	2164544768.000000
281474976710655.000000	5.434957	2077	2165614592.000000
281474976710655.000000	5.567045	2078	2166620672.000000
281474976710655.000000	5.431062	2079	2167690496.000000
281474976710655.000000	5.594044	2080	2168696320.000000
281474976710655.000000	5.515289	2081	2169766144.000000
281474976710655.000000	5.424674	2082	2170771968.000000
281474976710655.000000	5.414884	2083	2171841792.000000
281474976710655.000000	5.530748	2084	2172847616.000000
281474976710655.000000	5.336199	2085	2173917440.000000
281474976710655.000000	5.420442	2086	2174923520.000000
281474976710655.000000	5.412201	2087	2175993344.000000
281474976710655.000000	5.540685	2088	2176999168.000000
281474976710655.000000	5.301475	2089	2178069248.000000
281474976710655.000000	5.402754	2090	2179075072.000000
281474976710655.000000	5.575252	2091	2180144640.000000
281474976710655.000000	5.547749	2092	2181150720.000000
281474976710655.000000	5.470938	2093	2182220544.000000
281474976710655.000000	5.473735	2094	2183226368.000000
281474976710655.000000	5.429649	2095	2184296704.000000
281474976710655.000000	5.637045	2096	2185302272.000000
281474976710655.000000	5.402071	2097	2186371328.000000
281474976710655.000000	5.291205	2098	2187377664.000000
281474976710655.000000	5.508648	2099	2188447488.000000
281474976710655.000000	5.606565	2100	2189453824.000000
281474976710655.000000	5.326718	2101	2190522624.000000
281474976710655.000000	5.577121	2102	2191529728.000000
281474976710655.000000	5.441315	2103	2192598528.000000
281474976710655.000000	5.482742	2104	2193605376.000000
281474976710655.000000	5.504422	2105	2194674432.000000
281474976710655.000000	5.543296	2106	2195681024.000000
281474976710655.000000	5.354858	2107	2196749824.000000
281474976710655.000000	5.494805	2108	2197756928.000000
281474976710655.000000	5.368355	2109	2198825472.000000
281474976710655.000000	5.483049	2110	2199832832.000000
281474976710655.000000	5.481412	2111	2200901632.000000
281474976710655.000000	5.388995	2112	2201908480.000000
281474976710655.000000	5.474974	2113	2202977536.000000
281474976710655.000000	5.592473	2114	2203984128.000000
281474976710655.000000	5.352943	2115	2205053184.000000
281474976710655.000000	5.328547	2116	2206060032.000000
281474976710655.000000	5.514136	2117	2207128576.000000
281474976710655.000000	5.609016	2118	2208135680.000000
281474976710655.000000	5.375939	2119	2209204736.000000
281474976710655.000000	5.436786	2120	2210211328.000000
281474976710655.000000	5.467273	2121	2211281152.000000
281474976710655.000000	5.556177	2122	2212286976.000000
281474976710655.000000	5.445662	2123	2213356288.000000
281474976710655.000000	5.423420	2124	2214362624.000000
281474976710655.000000	5.470169	2125	2215432192.000000
281474976710655.000000	5.533637	2126	2216438528.000000
281474976710655.000000	5.399925	2127	2217508096.000000
281474976710655.000000	5.469800	2128	2218513920.000000
281474976710655.000000	5.346442	2129	2219584000.000000
281474976710655.000000	5.488776	2130	2220589824.000000
281474976710655.000000	5.362713	2131	2221659904.000000
281474976710655.000000	5.645085	2132	2222665472.000000
281474976710655.000000	5.466134	2133	2223735552.000000
281474976710655.000000	5.561630	2134	2224741120.000000
281474976710655.000000	5.409063	2135	2225811200.000000
281474976710655.000000	5.579853	2136	2226816768.000000
281474976710655.000000	5.377181	2137	2227887360.000000
281474976710655.000000	5.456367	2138	2228892416.000000
281474976710655.000000	5.288035	2139	2229963008.000000
281474976710655.000000	5.608477	2140	2230968320.000000
281474976710655.000000	5.582773	2141	2232038912.000000
281474976710655.000000	5.410173	2142	2233043968.000000
281474976710655.000000	5.410329	2143	2234115072.000000
281474976710655.000000	5.561115	2144	2235119872.000000
281474976710655.000000	5.328845	2145	2236190464.000000
281474976710655.000000	5.424587	2146	2237196032.000000
281474976710655.000000	5.411086	2147	2238265856.000000
281474976710655.000000	5.629283	2148	2239271424.000000
281474976710655.000000	5.478281	2149	2240341760.000000
281474976710655.000000	5.462927	2150	2241347328.000000
281474976710655.000000	5.450215	2151	2242417408.000000
281474976710655.000000	5.433557	2152	2243423488.000000
281474976710655.000000	5.405374	2153	2244493056.000000
281474976710655.000000	5.475420	2154	2245499136.000000
281474976710655.000000	5.403726	2155	2246568704.000000
281474976710655.000000	5.454055	2156	2247575040.000000
281474976710655.000000	5.346436	2157	2248644608.000000
281474976710655.000000	5.490382	2158	2249650944.000000
281474976710655.000000	5.410437	2159	2250720256.000000
281474976710655.000000	5.500818	2160	2251726592.000000
281474976710655.000000	5.424799	2161	2252795904.000000
281474976710655.000000	5.406223	2162	2253802240.000000
281474976710655.000000	5.346554	2163	2254871296.000000
281474976710655.000000	5.528025	2164	2255878144.000000
281474976710655.000000	5.339448	2165	2256947200.000000
281474976710655.000000	5.582542	2166	2257954304.000000
281474976710655.000000	5.528515	2167	2259023104.000000
281474976710655.000000	5.502195	2168	2260029696.000000
281474976710655.000000	5.264481	2169	2261098752.000000
281474976710655.000000	5.541890	2170	2262105600.000000
281474976710655.000000	5.481151	2171	2263174400.000000
281474976710655.000000	5.472169	2172	2264181504.000000
281474976710655.000000	5.451343	2173	2265250048.000000
281474976710655.000000	5.645573	2174	2266257408.000000
281474976710655.000000	5.352109	2175	2267325952.000000
281474976710655.000000	5.576791	2176	2268332800.000000
281474976710655.000000	5.466938	2177	2269401088.000000
281474976710655.000000	5.387063	2178	2270408704.000000
281474976710655.000000	5.425729	2179	2271477504.000000
281474976710655.000000	5.651484	2180	2272484352.000000
281474976710655.000000	5.373279	2181	2273553408.000000
281474976710655.000000	5.331979	2182	2274559744.000000
281474976710655.000000	5.318776	2183	2275629056.000000
281474976710655.000000	5.504156	2184	2276635392.000000
281474976710655.000000	5.474146	2185	2277704704.000000
281474976710655.000000	5.561538	2186	2278710784.000000
281474976710655.000000	5.392979	2187	2279780352.000000
281474976710655.000000	5.477687	2188	2280786688.000000
281474976710655.000000	5.307103	2189	2281856256.000000
281474976710655.000000	5.522623	2190	2282862336.000000
281474976710655.000000	5.557396	2191	2283932160.000000
281474976710655.000000	5.479521	2192	2284937984.000000
281474976710655.000000	5.500946	2193	2286007808.000000
281474976710655.000000	5.571291	2194	2287013376.000000
281474976710655.000000	5.504577	2195	2288083456.000000
281474976710655.000000	5.499607	2196	2289089280.000000
281474976710655.000000	5.358033	2197	2290159616.000000
281474976710655.000000	5.429439	2198	2291165184.000000
281474976710655.000000	5.550414	2199	2292235264.000000
281474976710655.000000	5.448246	2200	2293240576.000000
281474976710655.000000	5.713767	2201	2294311168.000000
281474976710655.000000	5.575022	2202	2295316480.000000
281474976710655.000000	5.304744	2203	2296386816.000000
281474976710655.000000	5.298376	2204	2297392384.000000
281474976710655.000000	5.580053	2205	2298462464.000000
281474976710655.000000	5.482261	2206	2299468288.000000
281474976710655.000000	5.429894	2207	2300538112.000000
281474976710655.000000	5.509799	2208	2301543936.000000
281474976710655.000000	5.465630	2209	2302613760.000000
281474976710655.000000	5.455529	2210	2303619584.000000
281474976710655.000000	5.406846	2211	2304689408.000000
281474976710655.000000	5.514477	2212	2305695744.000000
281474976710655.000000	5.498693	2213	2306765312.000000
281474976710655.000000	5.521801	2214	2307771392.000000
281474976710655.000000	5.559195	2215	2308840960.000000
281474976710655.000000	5.549773	2216	2309847040.000000
281474976710655.000000	5.511030	2217	2310916352.000000
281474976710655.000000	5.493965	2218	2311922688.000000
281474976710655.000000	5.505755	2219	2312992256.000000
281474976710655.000000	5.512717	2220	2313998592.000000
281474976710655.000000	5.308181	2221	2315068160.000000
281474976710655.000000	5.611156	2222	2316074496.000000
281474976710655.000000	5.536391	2223	2317143296.000000
281474976710655.000000	5.537821	2224	2318149632.000000
281474976710655.000000	5.304232	2225	2319218944.000000
281474976710655.000000	5.698188	2226	2320225792.000000
281474976710655.000000	5.459617	2227	2321294848.000000
281474976710655.000000	5.482984	2228	2322301952.000000
281474976710655.000000	5.475751	2229	2323370496.000000
281474976710655.000000	5.462175	2230	2324377344.000000
281474976710655.000000	5.344607	2231	2325445888.000000
281474976710655.000000	5.638153	2232	2326452992.000000
281474976710655.000000	5.499334	2233	2327521792.000000
281474976710655.000000	5.317775	2234	2328528640.000000
281474976710655.000000	5.515895	2235	2329597696.000000
281474976710655.000000	5.680327	2236	2330604544.000000
281474976710655.000000	5.421580	2237	2331673600.000000
281474976710655.000000	5.349152	2238	2332680192.000000
281474976710655.000000	5.342866	2239	2333749248.000000
281474976710655.000000	5.603575	2240	2334756096.000000
281474976710655.000000	5.480968	2241	2335825152.000000
281474976710655.000000	5.622880	2242	2336831744.000000
281474976710655.000000	5.451423	2243	2337901056.000000
281474976710655.000000	5.421603	2244	2338907648.000000
281474976710655.000000	5.474850	2245	2339976704.000000
281474976710655.000000	5.535634	2246	2340983040.000000
281474976710655.000000	5.378507	2247	2342052608.000000
281474976710655.000000	5.523489	2248	2343058688.000000
281474976710655.000000	5.553236	2249	2344128512.000000
281474976710655.000000	5.638292	2250	2345134592.000000
281474976710655.000000	5.417624	2251	2346204416.000000
281474976710655.000000	5.427947	2252	2347210240.000000
281474976710655.000000	5.489721	2253	2348280064.000000
281474976710655.000000	5.488571	2254	2349285888.000000
281474976710655.000000	5.370153	2255	2350355712.000000
281474976710655.000000	5.611622	2256	2351361792.000000
281474976710655.000000	5.467559	2257	2352431360.000000
281474976710655.000000	5.528939	2258	2353437184.000000
281474976710655.000000	5.505466	2259	2354507008.000000
281474976710655.000000	5.448169	2260	2355513088.000000
281474976710655.000000	5.369919	2261	2356583168.000000
281474976710655.000000	5.574950	2262	2357588736.000000
281474976710655.000000	5.335935	2263	2358658560.000000
